company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
極洋,1301,水産・農林業,プライム（内国株式）,JP,2026-03-31,,4505.0,53507158016.0,0.69187915,15.675017,7.8196874,7.716834230130213,0.2604,0.03322259,576.11,287.4,567.4799788601078,334612000000.0,10732000000.0,0.02145,6841000000.0,0.02044,0.08875,0.3611776628883938,135253000000.0,98822000000.0,156704000000.0,92101000000.0,11047000000.0,21269000000.0,36339300000.0,0.6791483858876157,5450.0,4165.0,0.8266,36800.0,48930.0,56610.0,0.6435,,,0.182,,,,,,,,,,,
Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,130A,医薬品,グロース（内国株式）,JP,2025-12-31,,437.0,2834868736.0,1.5891602,,,-17.64955206773754,0.0,0.0,-65.64,,-37.11142342231482,91140000.0,-396748000.0,-4.32034,-425671000.0,0.0,-0.21319,0.9463974976020101,101036000.0,101035000.0,1865371000.0,,1825213000.0,,1764335000.0,0.6223692044695787,940.0,390.0,0.4649,3100.0,6390.0,19598.0,0.1433,,,-0.273,,,,,,,,,,,
ニッスイ,1332,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1262.5,382880710656.0,1.2757537,14.212541,14.0044365,10.298925483498515,0.3549,0.024990238,90.15,88.83,81.65999989549991,931265000000.0,40437000000.0,0.037320003,27517000000.0,0.02955,0.09923001,0.40042214302963675,439567000000.0,276416000000.0,376084000000.0,269602000000.0,20222000000.0,35003000000.0,-38980900000.0,-0.10180951642409188,1570.0,859.0,0.8041,1782500.0,1281980.0,1496833.0,1.2609,,,0.151,,,,,,,,,,,
マルハニチロ,1333,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1310.0,198050119680.0,0.80105716,4.994282,8.9255295,6.333693475857175,0.3044,0.033905122,146.77,262.3,153.9666668519773,1105890000000.0,31191000000.0,0.00676,22182000000.0,0.020060001,0.09965,0.3289016126071236,460216000000.0,281295000000.0,457468000000.0,306880000000.0,54141000000.0,48505000000.0,31205500000.0,0.15756365131422476,1589.0,1006.6667,0.8244,622500.0,530530.0,543773.0,1.0938,,,0.139,,,,,,,,,,,
ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,135A,情報・通信業,グロース（内国株式）,JP,2026-02-28,,4415.0,45280239616.0,30.588137,,69.582344,65.37436194352941,0.0,0.0,63.45,,41.27000126334757,3278000000.0,915000000.0,-0.036140002,652000000.0,0.13646,,0.6482115085536547,1131000000.0,1129000000.0,2747000000.0,400000000.0,427000000.0,,1616000000.0,0.03568885707550404,4790.0,1910.0,0.9217,102300.0,80850.0,155090.0,0.7873,,,1.708,,,,,,,,,,,
ユキグニファクトリー,1375,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1163.0,46383722496.0,3.1404,7.3607593,15.690771,,0.3101,0.019827586,74.12,158.0,,53449000000.0,4319000000.0,0.00189,2958000000.0,0.05534,0.21652001,0.39192272992623256,22916000000.0,11467000000.0,11688000000.0,15772000000.0,3968000000.0,164000000.0,-11113200000.0,-0.23959267178175211,1189.0,1000.0,0.9781,40200.0,57350.0,44896.0,0.8384,,,0.188,,,,,,,,,,,
カネコ種苗,1376,水産・農林業,スタンダード（内国株式）,JP,2025-05-31,,1498.0,16427141120.0,0.6428724,,12.883805,12.906619682745761,0.32700002,0.025132274,116.27,,103.28880898088055,64508666000.0,1511651000.0,-0.00068000006,1200256000.0,0.01964,0.05158,0.5071656318283071,24306507000.0,22983956000.0,38277060000.0,,1934582000.0,2264370000.0,15555612000.0,0.9469457823711689,1859.0,1364.0,0.8058,33500.0,11230.0,19310.0,1.6669,,,0.251,,,,,,,,,,,
サカタのタネ,1377,水産・農林業,プライム（内国株式）,JP,2025-05-31,,4290.0,181294088192.0,1.0475187,20.336573,16.049982,9.371326695993154,0.2992,0.01849711,267.29,210.95,365.2200012116753,92920000000.0,12258000000.0,0.09742,9711000000.0,0.10678001,0.06309,0.844585466997581,29220000000.0,20037000000.0,113848000000.0,2868000000.0,29525000000.0,18464000000.0,97552800000.0,0.5380914566650759,4630.0,3310.0,0.9266,127900.0,112610.0,165091.0,0.7746,,,-0.05,,,,,,,,,,,
ホクト,1379,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1915.0,60028305408.0,0.9246076,,9.979676,14.282170607166409,0.2867,0.028690662,191.89,,121.96999922522548,85915000000.0,7031000000.0,0.11857,7006000000.0,0.081549995,0.115109995,0.5708720960906037,48803000000.0,23483000000.0,40529000000.0,30208000000.0,18740000000.0,11046000000.0,-541800000.0,-0.009025742044815313,2123.0,1779.0,0.902,74900.0,94950.0,92181.0,0.7631,,,0.005,,,,,,,,,,,
Ｃｏｃｏｌｉｖｅ,137A,情報・通信業,グロース（内国株式）,JP,2025-05-31,,831.0,2504418048.0,6.7910466,,13.499025,33.41156411401901,0.0,0.0,61.56,,46.869999699981996,1301771000.0,279617000.0,0.21733999,209170000.0,0.0,,0.8409387789823908,168282000.0,168279000.0,1020383000.0,,,,852101000.0,0.34023912288943864,1585.0,549.0,0.5243,27000.0,12150.0,11085.0,2.8785,,,,,,,,,,,,,,
