company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
極洋,1301,水産・農林業,プライム（内国株式）,JP,2026-03-31,,4540.0,53922865152.0,0.6972544,15.7968,7.880166,8.016268321010076,0.2604,0.03236246,576.13,287.4,567.4799788601078,334612000000.0,10732000000.0,0.02145,6841000000.0,0.02044,0.08875,0.3611776628883938,135253000000.0,98822000000.0,156704000000.0,92101000000.0,11047000000.0,21269000000.0,36339300000.0,0.6739126323789598,5450.0,4165.0,0.833,61200.0,37960.0,53578.0,1.1049,,,0.182,,,,,,,,,,,
Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,130A,医薬品,グロース（内国株式）,JP,2025-12-31,,406.0,2633768192.0,1.476428,,,-22.3650812461407,0.0,0.0,-65.61,,-37.11142342231482,91140000.0,-396748000.0,-4.32034,-425671000.0,0.0,-0.21319,0.9463974976020101,101036000.0,101035000.0,1865371000.0,,1825213000.0,,1764335000.0,0.669890009819057,928.0,390.0,0.4375,1900.0,9240.0,14345.0,0.1086,,,-0.273,,,,,,,,,,,
ニッスイ,1332,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1262.0,382729060352.0,1.2752485,14.206912,13.995786,10.5613788980002,0.3549,0.024700888,90.17,88.83,81.65999989549991,931265000000.0,40437000000.0,0.037320003,27517000000.0,0.02955,0.09923001,0.40042214302963675,439567000000.0,276416000000.0,376084000000.0,269602000000.0,20222000000.0,35003000000.0,-38980900000.0,-0.10184985682599813,1570.0,876.0,0.8038,2197600.0,1656980.0,1530759.0,1.5098,,,0.151,,,,,,,,,,,
マルハニチロ,1333,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1311.0,198201294848.0,0.80166864,4.998094,8.935387,6.57665211426327,0.3044,0.033003323,146.72,262.3,153.9666668519773,1105890000000.0,31191000000.0,0.00676,22182000000.0,0.020060001,0.09965,0.3289016126071236,460216000000.0,281295000000.0,457468000000.0,306880000000.0,54141000000.0,48505000000.0,31205500000.0,0.1574434719204605,1589.0,1047.3334,0.825,600900.0,519830.0,551840.0,1.1172,,,0.139,,,,,,,,,,,
ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,135A,情報・通信業,グロース（内国株式）,JP,2026-02-28,,3685.0,37793361920.0,18.117634,,58.24245,54.90671021647059,0.0,0.0,63.27,,41.27000126334757,3278000000.0,915000000.0,0.5097,652000000.0,0.1989,0.37172002,0.6482115085536547,1131000000.0,1129000000.0,2747000000.0,400000000.0,427000000.0,,1616000000.0,0.04275883165463572,4790.0,2110.0,0.7693,78600.0,79130.0,132814.0,0.5935,,,1.708,,,,,,,,,,,
ユキグニファクトリー,1375,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1166.0,46503370752.0,3.1485007,7.379747,15.710051,,0.3101,0.019182652,74.22,158.0,,53449000000.0,4319000000.0,0.00189,2958000000.0,0.05534,0.21652001,0.39192272992623256,22916000000.0,11467000000.0,11688000000.0,15772000000.0,3968000000.0,164000000.0,-11113200000.0,-0.23897622517013023,1204.0,1000.0,0.9684,46500.0,46890.0,47460.0,1.0149,,,0.188,,,,,,,,,,,
カネコ種苗,1376,水産・農林業,スタンダード（内国株式）,JP,2025-05-31,,1518.0,16646462464.0,0.6224049,,12.6373625,12.906618500910927,0.3998,0.03080873,120.12,,103.28880898088055,64508666000.0,1511651000.0,0.03249,1200256000.0,0.01956,0.051209997,0.5071656318283071,24306507000.0,22983956000.0,38277060000.0,,1934582000.0,2264370000.0,15555612000.0,0.9344695327094813,1859.0,1364.0,0.8166,12000.0,15580.0,19957.0,0.6067,,,0.251,,,,,,,,,,,
サカタのタネ,1377,水産・農林業,プライム（内国株式）,JP,2025-05-31,,4315.0,182350594048.0,1.0217888,20.455084,15.178698,14.966799651731927,0.2988,0.019165726,284.28,210.95,222.56600660066007,,,0.12015,,0.116639994,0.07157,0.844585466997581,29220000000.0,20037000000.0,113848000000.0,2868000000.0,29525000000.0,18464000000.0,97552800000.0,0.5349738535774732,4715.0,3470.0,0.9152,125700.0,120730.0,171027.0,0.7308,,,-0.05,,,,,,,,,,,
ホクト,1379,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1952.0,61188120576.0,0.94247204,,10.179391,14.712548277052,0.2867,0.027390439,191.76,,121.96999922522548,85915000000.0,7031000000.0,0.11857,7006000000.0,0.081549995,0.115109995,0.5708720960906037,48803000000.0,23483000000.0,40529000000.0,30208000000.0,18740000000.0,11046000000.0,-541800000.0,-0.008854659938885455,2123.0,1779.0,0.9195,68400.0,85410.0,94873.0,0.7362,,,0.005,,,,,,,,,,,
Ｃｏｃｏｌｉｖｅ,137A,情報・通信業,グロース（内国株式）,JP,2025-05-31,,694.0,2048923904.0,5.671464,,15.142919,28.909750558426406,0.0,0.0,45.83,,46.869999699981996,1301771000.0,279617000.0,0.21733999,209170000.0,0.0,,0.8409387789823908,168282000.0,168279000.0,1020383000.0,,,,852101000.0,0.41587732874631933,1510.0,549.0,0.4596,2400.0,6270.0,11918.0,0.2382,,,,,,,,,,,,,,
秋川牧園,1380,水産・農林業,スタンダード（内国株式）,JP,2026-03-31,,998.0,4160783872.0,1.9121264,,191.18774,151.24841575602258,1.912,0.00996016,5.22,,6.760614056128568,8283360000.0,143047000.0,0.02703,21803000.0,0.00254,0.00962,0.3121532252640654,4791532000.0,2877695000.0,2991575000.0,3141585000.0,904775000.0,140606000.0,-1701532800.0,-0.40894524982431,1245.0,981.0,0.8016,100.0,1830.0,1332.0,0.2806,,,0.069,1000.0,1002.16,1007.49,-0.002,-0.0042,-0.0094,49.09,1011.45,992.87,18.57,0.276
アクシーズ,1381,水産・農林業,スタンダード（内国株式）,JP,2025-06-30,,3470.0,19486373888.0,0.8369357,,8.708091,13.230469836910121,0.2824,0.032608695,398.48,,220.6307760878976,26426000000.0,2121000000.0,0.14663,1720000000.0,0.092819996,0.12036,0.8613758723828514,3476000000.0,2945000000.0,13081000000.0,69000000.0,7743000000.0,631000000.0,10046700000.0,0.5155756559811729,4600.0,2975.0,0.7543,2100.0,3550.0,6914.0,0.237,,,0.256,,,,,,,,,,,
ホーブ,1382,水産・農林業,スタンダード（内国株式）,JP,2024-06-30,,950.0,723539008.0,0.99661046,,,64.49415081031947,1.5413,0.056306306,-9.32,,26.273431694591707,,,0.02685,,-0.00463,-0.01467,0.684833811158508,354197000.0,205032000.0,984893000.0,8012000.0,351517000.0,,630696000.0,0.8716820973389731,3645.0,828.0,0.2606,16700.0,6860.0,3308.0,5.6334,,,-0.089,,,,,,,,,,,
ベルグアース,1383,水産・農林業,スタンダード（内国株式）,JP,2025-10-31,,3020.0,4833075200.0,2.3102655,,45.79227,118.39215014179547,0.1518,0.0033057851,65.95,,25.001799884181366,7303461000.0,-32625000.0,0.106350005,48327000.0,0.013830001,0.04856,0.34922567578518865,3884380000.0,2029743000.0,2839029000.0,2407842000.0,878211000.0,173520000.0,-923887000.0,-0.19115924370471207,3365.0,2803.0,0.8975,900.0,1960.0,3568.0,0.1621,,,0.168,,,,,,,,,,,
ホクリヨウ,1384,水産・農林業,スタンダード（内国株式）,JP,2026-03-31,,2018.0,17069934592.0,1.724085,,4.4191394,6.142540851961454,0.2847,0.004914005,456.65,,257.83439442254905,23107000000.0,4970000000.0,0.14823,3862000000.0,0.07208,0.11241999,0.7485684984189386,5884000000.0,4642000000.0,10139000000.0,1187000000.0,7304000000.0,626000000.0,4693200000.0,0.2749395420764832,3385.0,1624.0,0.5962,14700.0,19730.0,22952.0,0.5645,,,0.398,,,,,,,,,,,
光フードサービス,138A,小売業,グロース（内国株式）,JP,2025-11-30,,2945.0,2921440000.0,2.0757167,,19.32922,19.986657684693316,0.2626,0.013651877,152.36,,109.63980504010667,2861833000.0,225861000.0,0.11136,102461000.0,0.04923,0.11178,0.493908425057568,1342416000.0,653672000.0,1632487000.0,830761000.0,1388132000.0,,290071000.0,0.09929041842379101,3540.0,2237.0,0.8319,1000.0,1220.0,2390.0,0.3873,,,0.292,,,,,,,,,,,
エムビーエス,1401,建設業,グロース（内国株式）,JP,2025-05-31,,1263.0,8754992128.0,2.2556431,,15.577208,22.29395996818462,0.185,0.0,81.08,,54.04999951153794,4713000000.0,626045000.0,0.12206,472287000.0,0.11255,0.1494,0.7577554803440234,1181763000.0,1169950000.0,3290133000.0,10775000.0,1827413000.0,712307000.0,2606984900.0,0.29777124432384183,1977.0,1150.0,0.6388,1800.0,6270.0,18240.0,0.1319,,,0.387,,,,,,,,,,,
ウエストホールディングス,1407,建設業,スタンダード（内国株式）,JP,2025-08-31,,2529.0,100297998336.0,2.8609083,9.561075,19.389711,9.625404648116616,0.7673,0.04040404,130.43,264.51,147.9699992085784,47250000000.0,8647000000.0,0.23391001,5357000000.0,0.12636,0.20716,0.2438436578568255,112011000000.0,39666000000.0,89170000000.0,94121000000.0,35564000000.0,1722000000.0,-21635600000.0,-0.2157131783180794,3270.0,1294.0,0.7734,550300.0,868250.0,692734.0,0.7377,,,0.731,,,,,,,,,,,
ショーボンドホールディングス,1414,建設業,プライム（内国株式）,JP,2025-06-30,,1322.5,265771761664.0,2.5603893,4.2514544,18.345125,17.02253715487865,0.67120004,0.08184358,72.09,311.07,68.43250009043258,90712000000.0,20794000000.0,0.2723,15061000000.0,0.17006999,0.14635,0.8137586620727033,22763000000.0,20538000000.0,100241000000.0,,32523000000.0,10286000000.0,84678200000.0,0.31861247963225603,1537.0,1195.25,0.8604,1853900.0,890790.0,844393.0,2.1787,,,0.009,,,,,,,,,,,
ミライト・ワン,1417,建設業,プライム（内国株式）,JP,2026-03-31,,3552.0,312277663744.0,1.1270466,16.32728,13.57072,13.957910177164008,0.3247,0.024161456,261.74,217.55,189.39999901656208,602377000000.0,34268000000.0,0.08821999,23282000000.0,0.03865,0.08608,0.48734288699024925,284947000000.0,176276000000.0,347074000000.0,134853000000.0,59845000000.0,25459000000.0,79948300000.0,0.25601670974950125,4351.0,2611.0,0.8164,287900.0,257030.0,272398.0,1.1148,,,0.414,,,,,,,,,,,
インターライフホールディングス,1418,建設業,スタンダード（内国株式）,JP,2026-02-28,,598.0,9121861632.0,1.8999386,,11.167133,,0.56,0.050251257,53.55,,,16336273000.0,1166863000.0,0.15944,828031000.0,0.05945,0.22256,0.5044755495681854,4593086000.0,3379054000.0,6567413000.0,1455929000.0,2640097000.0,936685000.0,2630006500.0,0.28831905219585774,729.0,390.0,0.8203,46500.0,183840.0,70514.0,0.5889,,,0.281,,,,,,,,,,,
タマホーム,1419,建設業,プライム（内国株式）,JP,2025-05-31,,3040.0,88123998208.0,2.970238,,72.44995,11.434618054333422,2.9861,0.040518638,41.96,,301.9400024653374,200817000000.0,4113000000.0,0.093830004,1478000000.0,0.0061299996,0.03823,0.3710212129748001,58028000000.0,44837000000.0,67570000000.0,19049000000.0,31001000000.0,315000000.0,9762500000.0,0.11078140119059815,4125.0,2701.0,0.737,94800.0,154440.0,193065.0,0.5001,,,0.251,,,,,,,,,,,
トライアルホールディングス,141A,小売業,グロース（内国株式）,JP,2025-06-30,,3130.0,383870959616.0,2.9332688,22.2238,39.78645,21.78586253953648,0.2035,0.005186386,78.67,140.84,108.7899999402744,803829000000.0,21106000000.0,0.01951,11752000000.0,0.0077,0.07551,0.4200137869942687,171257000000.0,151064000000.0,143172000000.0,38558000000.0,72325000000.0,5741000000.0,-24066300000.0,-0.06269372401620167,4840.0,1996.0,0.6467,399700.0,425380.0,1137886.0,0.3774,,,1.186,,,,,,,,,,,
サンヨーホームズ,1420,建設業,スタンダード（内国株式）,JP,2026-03-31,,638.0,7912277504.0,0.45572406,,5.2030663,11.067506844267244,0.2038,0.038880248,122.62,,60.20837735132088,50502579000.0,2179295000.0,0.105270006,1402902000.0,0.02776,0.08672,0.35592429918553004,30786215000.0,17457573000.0,42722601000.0,19490793000.0,10255257000.0,21060000.0,11951128000.0,1.5104535949299283,741.0,602.0,0.861,22400.0,19240.0,31821.0,0.4308,,,0.094,,,,,,,,,,,
